Seller,Seller URL,Business Name,Business Address,Brand,Product Name,Price (USD),Number of Ratings,Customer Rating,product url,Best Sellers Rank,Category Rank,Search input,Total Results,ASIN,Selected Size,Selected Size ASIN,Date Scraped,Week Scraped,Package Dimensions,Item model number,Department
North Country Fulfillment,https://www.amazon.com/sp?seller=A12E7CSF4RGSOW,OLD POST ROAD LLC,"911 CENTRAL AVE STE 24, Albany, NY, 12206, US",Air Jordan 1 Low Bred Patent Mens Lifestyle Shoes (Black/Vasity Red/White),Air Jordan 1 Low Bred Patent Mens Lifestyle Shoes (Black/Vasity Red/White),,,4.5,https://www.amazon.com/dp/B0FTMPQHQT,"#298300 in Clothing, Shoes & Jewelry",#2623 in Men's Fashion Sneakers,Air Jordan sneakers,1000,B0FTMPQHQT,9,B0FTMPQHQT,24-01-2026,19-01-2026,,HV4089-006,mens
AMMESTORE,https://www.amazon.com/sp?seller=A3L3FAI7D29B2R,AMME STORE LLC,"11957 Satire St, Orlando, FL, 32832, USA, ORLANDO, FL, 32832-5164, US","Air Jordan 1 Low SE Women's Shoes (IB8156-133, Summit White/Light Soft Pink/Sail/Magic Ember)","Air Jordan 1 Low SE Women's Shoes (IB8156-133, Summit White/Light Soft Pink/Sail/Magic Ember)",,,4.1,https://www.amazon.com/dp/B0F4M2Z2RS,"#497035 in Clothing, Shoes & Jewelry",#3747 in Women's Fashion Sneakers,Air Jordan sneakers,1000,B0F4M2Z2RS,6,B0F4M2Z2RS,24-01-2026,19-01-2026,,IB8156-133,womens
DCZAPATOS,https://www.amazon.com/sp?seller=A1H8MUERXJ8VLJ,DC ZAPATOS LLC,"15123 80th Ln N, LOXAHATCHEE, FL, 33470, US",Nike,Nike Mens Jordan Max Aura 5,,,4.5,https://www.amazon.com/Nike-Jordan-Basketball-Trainers-Sneakers/dp/B07YBKDF3J/ref=sr_1_94?dib=eyJ2IjoiMSJ9.hpTNhphA2tL6jb3gKsSuyoZc1_QBPsKVFRqT127K9pOJK8cc3dEvqrM3b26xUAsR2AuKRW-6q1QhmxbIL_JHMUMrpoIGPuA_EIHWUtYY4he9Mg_34KEUUhwGAgbKvmQVYkn1HtwRxnCPiU2jxwYB_lRaUHhm7dejdiYUT7xBOzKcXqbHBh0yWXOik16CcReC5upc459yos-EAeDJYHf23oTONCJcs_PBasY0Y-uZ4R2vpIitzf-ZWFU9RLHaYsZ78KGKVxU908cSLp_64GoJJwI81Tm9G29YXr7yjaAN9To.DunI4ZTXD57ffbshDDu9X_7vl4dqMSWmYkbmRrHin80&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769197459&sr=8-94&xpid=1s_YYW3qmJhf2,"#413404 in Clothing, Shoes & Jewelry",#202 in Men's Basketball Shoes,Air Jordan sneakers,1000,B07YBKDF3J,,,24-01-2026,19-01-2026,,DZ4353,mens
Romel Company LLC,https://www.amazon.com/sp?seller=AJIOJJA5YRTE9,Romel Company LLC,"6127 Fielding Hills Road, LAS VEGAS, NV, 89118, US",,Air Jordan 4 Retro \,,,,https://www.amazon.com/dp/B0CZHNQLB6,"#345600 in Clothing, Shoes & Jewelry",#4343 in Women's Fashion Sneakers,Air Jordan sneakers,1000,B0CZHNQLB6,10.5,B0CZHNQLB6,24-01-2026,19-01-2026,,AQ9129-101,womens
Bay Solutions,https://www.amazon.com/sp?seller=A3F78ZR96NL9Q6,Bay Solutions Group Inc,"4816 Oro Dam Blvd E, OROVILLE, CA, 95966, US",Nike,Nike Women's Air Jordan 1 Mid Shoes Sneaker,,,4.5,https://www.amazon.com/dp/B0D21DXVSP,"#551157 in Clothing, Shoes & Jewelry",#4332 in Women's Fashion Sneakers,Air Jordan sneakers,1000,B0D21DXVSP,7,B0D21DXVSP,24-01-2026,19-01-2026,,BQ6472-201,womens
GoodSprings,https://www.amazon.com/sp?seller=A24FVLFTW1Z1C1,Goodsprings,"329 Wyckoff Mills Road, HIGHSTONE, NJ, 08520, US","Air Jordan 1 Low OG Obsidian Big Kids' Shoes (CZ0858-400, Obsidian/Sail/University Blue)","Air Jordan 1 Low OG Obsidian Big Kids' Shoes (CZ0858-400, Obsidian/Sail/University Blue)",,,4.5,https://www.amazon.com/dp/B0F5BZCJYQ,,,Air Jordan sneakers,1000,B0F5BZCJYQ,5 Big Kid,B0F5BZCJYQ,24-01-2026,19-01-2026,,,
Cactus Kicks,https://www.amazon.com/sp?seller=A2L1YEBP7B8ES1,Francisco Davila,"4830 Pagosa Springs Dr, Las Vegas, NEVADA, 89139-5773, US",Air Jordan 1 Low Men's Shoes (Sail/Stadium Green/Neutral Grey/Deep Royal Blue),Air Jordan 1 Low Men's Shoes (Sail/Stadium Green/Neutral Grey/Deep Royal Blue),,,4.6,https://www.amazon.com/dp/B0FMLPZGHR,"#402587 in Clothing, Shoes & Jewelry",#195 in Men's Basketball Shoes,Air Jordan sneakers,1000,B0FMLPZGHR,8,B0FMLPZGHR,24-01-2026,19-01-2026,,553558-147,mens
The Spot for Fits & Kicks,https://www.amazon.com/sp?seller=AURITBVDBH2KR,Fashion Footware Inc.,"7341 S MEADE AVE, BEDFORD PARK, IL, 60638, US",AIR JORDAN,Air Jordan 1 Mid Big Kids' Shoes (White/University Red/Neutral Grey/Deep Royal Blue),,,5,https://www.amazon.com/dp/B0FHT76D4C,#141682 in Sports & Outdoors,#41 in Sports Fan Sneakers,Air Jordan sneakers,1000,B0FHT76D4C,4 Big Kid,B0FHT76D4C,24-01-2026,19-01-2026,,DQ8423-102,boys
Stadium Goods,https://www.amazon.com/sp?seller=AFW7WNX55N5K4,Stadium Enterprises LLC,"545 Fifth Avenue, Suite 602, NEW YORK, NY, 10017, US",Nike,"Nike Air Jordan 4 Retro (PS) Big Kid Shoes, White/LT-Lemon Twist (HJ5990-100).",,,4.4,https://www.amazon.com/dp/B0FV96499X,"#222276 in Clothing, Shoes & Jewelry",#51 in Girls' Basketball Shoes,Air Jordan sneakers,1000,B0FV96499X,10.5 Little Kid,B0FV96499X,24-01-2026,19-01-2026,,HJ5990-100,girls
Elevated Ecommerce LLC,https://www.amazon.com/sp?seller=A1VILUWQL1Y0HU,Elevated Ecommerce LLC,"15 Connelly Drive , Medford NY 11763, USA, MEDFORD, NY, 11763, US",Air Jordan 1 Mid Women's Shoes,Air Jordan 1 Mid Women's Shoes,,,4.6,https://www.amazon.com/Nike-Womens-Sneaker-White-10/dp/B0BVBX4ZMY/ref=sr_1_86?dib=eyJ2IjoiMSJ9.hpTNhphA2tL6jb3gKsSuyoZc1_QBPsKVFRqT127K9pOJK8cc3dEvqrM3b26xUAsR2AuKRW-6q1QhmxbIL_JHMUMrpoIGPuA_EIHWUtYY4he9Mg_34KEUUhwGAgbKvmQVYkn1HtwRxnCPiU2jxwYB_lRaUHhm7dejdiYUT7xBOzKcXqbHBh0yWXOik16CcReC5upc459yos-EAeDJYHf23oTONCJcs_PBasY0Y-uZ4R2vpIitzf-ZWFU9RLHaYsZ78KGKVxU908cSLp_64GoJJwI81Tm9G29YXr7yjaAN9To.DunI4ZTXD57ffbshDDu9X_7vl4dqMSWmYkbmRrHin80&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769197459&sr=8-86&xpid=1s_YYW3qmJhf2,"#447598 in Clothing, Shoes & Jewelry",#3855 in Women's Fashion Sneakers,Air Jordan sneakers,1000,B0BVBX4ZMY,10,B0BVBX4ZMY,24-01-2026,19-01-2026,,BQ6472-005,womens
PLVSVLTRAGROUP LLC,https://www.amazon.com/sp?seller=A1B45OCAUQONTY,PLVS VLTRA GROUP LLC,"29647 Calle Tampico, CATHEDRAL CITY, CA, 92234, US",Nike,Nike Boy's Sneaker,,,4.6,https://www.amazon.com/dp/B0DH35T91W,"#447884 in Clothing, Shoes & Jewelry",#1279 in Girls' Sneakers,Air Jordan sneakers,1000,B0DH35T91W,3.5 Big Kid,B0DH35T91W,24-01-2026,19-01-2026,,DM0967-106,boys
Romel Company LLC,https://www.amazon.com/sp?seller=AJIOJJA5YRTE9,Romel Company LLC,"6127 Fielding Hills Road, LAS VEGAS, NV, 89118, US","AIR JORDAN 1 MID SE ""WHITE/DARK PONY-BLACK""","AIR JORDAN 1 MID SE ""WHITE/DARK PONY-BLACK""",,,4,https://www.amazon.com/AIR-JORDAN-WHITE-DARK-PONY-BLACK/dp/B0DYZ1JXPN/ref=sr_1_89?dib=eyJ2IjoiMSJ9.hpTNhphA2tL6jb3gKsSuyoZc1_QBPsKVFRqT127K9pOJK8cc3dEvqrM3b26xUAsR2AuKRW-6q1QhmxbIL_JHMUMrpoIGPuA_EIHWUtYY4he9Mg_34KEUUhwGAgbKvmQVYkn1HtwRxnCPiU2jxwYB_lRaUHhm7dejdiYUT7xBOzKcXqbHBh0yWXOik16CcReC5upc459yos-EAeDJYHf23oTONCJcs_PBasY0Y-uZ4R2vpIitzf-ZWFU9RLHaYsZ78KGKVxU908cSLp_64GoJJwI81Tm9G29YXr7yjaAN9To.DunI4ZTXD57ffbshDDu9X_7vl4dqMSWmYkbmRrHin80&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769197459&sr=8-89&xpid=1s_YYW3qmJhf2,#234133 in Sports & Outdoors,#100 in Sports Fan Sneakers,Air Jordan sneakers,1000,B0DYZ1JXPN,10,B0DYZ1JXPN,24-01-2026,19-01-2026,,HF3216-102,mens
Punit Punjabi,https://www.amazon.com/sp?seller=A3JTHXYJNLE46G,Punit punjabi,"13100 westbelfort ave, APT#1017, Houston, TX, 77099, US","Air Jordan 1 Mens Low ""Legend Blue"" Shoes","Air Jordan 1 Mens Low ""Legend Blue"" Shoes",,,4.7,https://www.amazon.com/Jordan-Mens-White-Legend-FZ2138/dp/B0DMV6LJGF/ref=sr_1_92?dib=eyJ2IjoiMSJ9.hpTNhphA2tL6jb3gKsSuyoZc1_QBPsKVFRqT127K9pOJK8cc3dEvqrM3b26xUAsR2AuKRW-6q1QhmxbIL_JHMUMrpoIGPuA_EIHWUtYY4he9Mg_34KEUUhwGAgbKvmQVYkn1HtwRxnCPiU2jxwYB_lRaUHhm7dejdiYUT7xBOzKcXqbHBh0yWXOik16CcReC5upc459yos-EAeDJYHf23oTONCJcs_PBasY0Y-uZ4R2vpIitzf-ZWFU9RLHaYsZ78KGKVxU908cSLp_64GoJJwI81Tm9G29YXr7yjaAN9To.DunI4ZTXD57ffbshDDu9X_7vl4dqMSWmYkbmRrHin80&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769197459&sr=8-92&xpid=1s_YYW3qmJhf2,"#677444 in Clothing, Shoes & Jewelry",#345 in Men's Basketball Shoes,Air Jordan sneakers,1000,B0DMV6LJGF,,,24-01-2026,19-01-2026,,9.3E+15,mens
Krome Essentials,https://www.amazon.com/sp?seller=A2D3O7T519CAUU,Marlon Eduardo Rodriguez,"2011 w coulter street, CHICAGO, IL, 60608, US",Jordan 11 Retro Legend Blue (2024),Jordan 11 Retro Legend Blue (2024),,,2,https://www.amazon.com/Nike-Jordan-Legend-Trainers-Numeric/dp/B0DLGZNWX9/ref=sr_1_100?dib=eyJ2IjoiMSJ9.3n8tDnjHypVy-yCYWmVN3q6dfnFNxt6MjkWIjK2_U_-hXjHhrbHuPMxphKqNVPYbi447A4G7y226ZAV55utEHMFeiY5PZz3-qfRD0nxX5d7gQClOB5zqXME8KrqOgUTvI1Lf8HV7SA9_uyLnmgBJAP9YoppCtW1_4igAzNaQc4OyUTVtVrSC4m0gwLJVrp4MYMXFjeroFbuWL_Pxy9MOWQBAxjKWUyLHRM75CZORP_M1Piur_7se4hNS1XjrNnF-E6g212-w6RLe3X6p_KqKQ8MM_JVFbZG7fJElTsZYLYA.86pz37s-h8QAx-0qf63tR38tYfW-OM0aZMfN_HIoty0&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769197473&sr=8-100&xpid=1s_YYW3qmJhf2,#219671 in Sports & Outdoors,#93 in Sports Fan Sneakers,Air Jordan sneakers,1000,B0DLGZNWX9,10,B0DLGZNWX9,24-01-2026,19-01-2026,,,mens
Golden Rings Trade,https://www.amazon.com/sp?seller=A2QNZEDE223IH7,Skyward Sourcing LLC,"153 E Flagler St, PMB 284, Miami, FL, 33131, US",Nike,Nike Boys' Jordan 1 Mid SE Shoes,,,5,https://www.amazon.com/dp/B0D896CJSH,"#473163 in Clothing, Shoes & Jewelry",#357 in Baby Girls' Sneakers,Air Jordan sneakers,1000,B0D896CJSH,6 Toddler,B0D896CJSH,24-01-2026,19-01-2026,,FQ8221 142,unisex-child
Stadium Goods,https://www.amazon.com/sp?seller=AFW7WNX55N5K4,Stadium Enterprises LLC,"545 Fifth Avenue, Suite 602, NEW YORK, NY, 10017, US",JORDAN AIR JORDAN 4 RETRO RARE AIR MEN'S LIFESTYLE SHOE,JORDAN AIR JORDAN 4 RETRO RARE AIR MEN'S LIFESTYLE SHOE,,,4.3,https://www.amazon.com/dp/B0FHJCRL1Q,"#622970 in Clothing, Shoes & Jewelry",#315 in Men's Basketball Shoes,Air Jordan sneakers,1000,B0FHJCRL1Q,8.5,B0FHJCRL1Q,24-01-2026,19-01-2026,,FV5029-003,mens
Bixemi,https://www.amazon.com/sp?seller=A3P8U6BAN7HQM8,Bixme LLC,"198 Hallowes Cove, St Johns, Florida, 32259, US",Jordan Toddler Air Jordan 6 Retro TD DH0692 200 Travis Scott - British Khaki - Size,Jordan Toddler Air Jordan 6 Retro TD DH0692 200 Travis Scott - British Khaki - Size,,,,https://www.amazon.com/Jordan-Toddler-Retro-DH0692-Travis/dp/B096CPTXGG/ref=sr_1_101?dib=eyJ2IjoiMSJ9.3n8tDnjHypVy-yCYWmVN3q6dfnFNxt6MjkWIjK2_U_-hXjHhrbHuPMxphKqNVPYbi447A4G7y226ZAV55utEHMFeiY5PZz3-qfRD0nxX5d7gQClOB5zqXME8KrqOgUTvI1Lf8HV7SA9_uyLnmgBJAP9YoppCtW1_4igAzNaQc4OyUTVtVrSC4m0gwLJVrp4MYMXFjeroFbuWL_Pxy9MOWQBAxjKWUyLHRM75CZORP_M1Piur_7se4hNS1XjrNnF-E6g212-w6RLe3X6p_KqKQ8MM_JVFbZG7fJElTsZYLYA.86pz37s-h8QAx-0qf63tR38tYfW-OM0aZMfN_HIoty0&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769197473&sr=8-101&xpid=1s_YYW3qmJhf2,"#865099 in Clothing, Shoes & Jewelry",#214 in Boys' Basketball Shoes,Air Jordan sneakers,1000,B096CPTXGG,9 Toddler,B096CPTXGG,24-01-2026,19-01-2026,,,unisex-child
Krome Essentials,https://www.amazon.com/sp?seller=A2D3O7T519CAUU,Marlon Eduardo Rodriguez,"2011 w coulter street, CHICAGO, IL, 60608, US",Nike,Nike Men's Air Jordan 1 Elevate Low,,,4.6,https://www.amazon.com/Nike-Jordan-Shoes-White-DV1309-100/dp/B0BVGVWZBS/ref=sr_1_82?dib=eyJ2IjoiMSJ9.hpTNhphA2tL6jb3gKsSuyoZc1_QBPsKVFRqT127K9pOJK8cc3dEvqrM3b26xUAsR2AuKRW-6q1QhmxbIL_JHMUMrpoIGPuA_EIHWUtYY4he9Mg_34KEUUhwGAgbKvmQVYkn1HtwRxnCPiU2jxwYB_lRaUHhm7dejdiYUT7xBOzKcXqbHBh0yWXOik16CcReC5upc459yos-EAeDJYHf23oTONCJcs_PBasY0Y-uZ4R2vpIitzf-ZWFU9RLHaYsZ78KGKVxU908cSLp_64GoJJwI81Tm9G29YXr7yjaAN9To.DunI4ZTXD57ffbshDDu9X_7vl4dqMSWmYkbmRrHin80&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769197459&sr=8-82&xpid=1s_YYW3qmJhf2,"#945376 in Clothing, Shoes & Jewelry",#518 in Men's Basketball Shoes,Air Jordan sneakers,1000,B0BVGVWZBS,9.5,B0BVGVWZBS,24-01-2026,19-01-2026,,,mens
Rooted In Retro,https://www.amazon.com/sp?seller=AVZB2T9RV42XP,Rooted In Retro LLC,"539 Shellbourne Dr., Rochester Hills, MI, 48309, US","Jordan MVP - Men's (DZ4475-140, White/Carolina/Black)","Jordan MVP - Men's (DZ4475-140, White/Carolina/Black)",,,4.3,https://www.amazon.com/dp/B0F6H12BF9,"#606596 in Clothing, Shoes & Jewelry",#3208 in Men's Fashion Sneakers,Air Jordan sneakers,1000,B0F6H12BF9,10.5,B0F6H12BF9,24-01-2026,19-01-2026,,DZ4475-140,mens
Amazon Resale,https://www.amazon.com/b?node=10158976011,,,AIR JORDAN,AIR JORDAN Men's 1 Low White/Black-Varsity Red-White (553558 161),,,4.6,https://www.amazon.com/dp/B0CL8ZC7VK,"#870596 in Clothing, Shoes & Jewelry",#482 in Men's Basketball Shoes,Air Jordan sneakers,1000,B0CL8ZC7VK,11.5,B0CL8ZC7VK,24-01-2026,19-01-2026,,,unisex-adult
Stadium Goods,https://www.amazon.com/sp?seller=AFW7WNX55N5K4,Stadium Enterprises LLC,"545 Fifth Avenue, Suite 602, NEW YORK, NY, 10017, US",Nike,Nike Women's Air Jordan 1 Mid SE Sneaker,,,4.5,https://www.amazon.com/Jordan-Womens-DR0501-Split-Black/dp/B0B78CFNP7/ref=sr_1_98?dib=eyJ2IjoiMSJ9.3n8tDnjHypVy-yCYWmVN3q6dfnFNxt6MjkWIjK2_U_-hXjHhrbHuPMxphKqNVPYbi447A4G7y226ZAV55utEHMFeiY5PZz3-qfRD0nxX5d7gQClOB5zqXME8KrqOgUTvI1Lf8HV7SA9_uyLnmgBJAP9YoppCtW1_4igAzNaQc4OyUTVtVrSC4m0gwLJVrp4MYMXFjeroFbuWL_Pxy9MOWQBAxjKWUyLHRM75CZORP_M1Piur_7se4hNS1XjrNnF-E6g212-w6RLe3X6p_KqKQ8MM_JVFbZG7fJElTsZYLYA.86pz37s-h8QAx-0qf63tR38tYfW-OM0aZMfN_HIoty0&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769197473&sr=8-98&xpid=1s_YYW3qmJhf2,"#393490 in Clothing, Shoes & Jewelry",#96 in Women's Basketball Shoes,Air Jordan sneakers,1000,B0B78CFNP7,,,24-01-2026,19-01-2026,,,womens
Stadium Goods,https://www.amazon.com/sp?seller=AFW7WNX55N5K4,Stadium Enterprises LLC,"545 Fifth Avenue, Suite 602, NEW YORK, NY, 10017, US",Jordan,Jordan boys Sneaker,,,5,https://www.amazon.com/Jordan-Black-White-Lt-Smoke-554725/dp/B08P3VL4TD/ref=sr_1_122?dib=eyJ2IjoiMSJ9.3n8tDnjHypVy-yCYWmVN3q6dfnFNxt6MjkWIjK2_U_-hXjHhrbHuPMxphKqNVPYbi447A4G7y226ZAV55utEHMFeiY5PZz3-qfRD0nxX5d7gQClOB5zqXME8KrqOgUTvI1Lf8HV7SA9_uyLnmgBJAP9YoppCtW1_4igAzNaQc4OyUTVtVrSC4m0gwLJVrp4MYMXFjeroFbuWL_Pxy9MOWQBAxjKWUyLHRM75CZORP_M1Piur_7se4hNS1XjrNnF-E6g212-w6RLe3X6p_KqKQ8MM_JVFbZG7fJElTsZYLYA.86pz37s-h8QAx-0qf63tR38tYfW-OM0aZMfN_HIoty0&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769197473&sr=8-122&xpid=1s_YYW3qmJhf2,"#1109888 in Clothing, Shoes & Jewelry",#290 in Boys' Basketball Shoes,Air Jordan sneakers,1000,B08P3VL4TD,5.5 Big Kid,B08P3VL4TD,24-01-2026,19-01-2026,,,boys
NATURAL SHOES,https://www.amazon.com/sp?seller=A3211FPPS63ST7,"LETUSTO, INC.","23B Roland Ave., Mt Laurel, NJ, 08054, US",Nike,Nike Kid's Air Jordan 1 Low OG Sneaker,,,4.1,https://www.amazon.com/dp/B0DM5GZP3L,"#754853 in Clothing, Shoes & Jewelry",#182 in Boys' Basketball Shoes,Air Jordan sneakers,1000,B0DM5GZP3L,4 Big Kid,B0DM5GZP3L,24-01-2026,19-01-2026,,,boys
Kix n Gigglez,https://www.amazon.com/sp?seller=AHW7RB44GV5NS,ZILINSKI LLC,"7001 anpesil dr, g5b, north bergen, NJ, 07047, US",AIR JORDAN,"Air Jordan 1 Retro High OG ""Black Toe Reimagined"" (Toddler)",,,4.5,https://www.amazon.com/dp/B0DXCKHX8S,"#1102912 in Clothing, Shoes & Jewelry",#107 in Girls' Basketball Shoes,Air Jordan sneakers,1000,B0DXCKHX8S,3 Toddler,B0DXCKHX8S,24-01-2026,19-01-2026,,FD1412 106,unisex-child
Stadium Goods,https://www.amazon.com/sp?seller=AFW7WNX55N5K4,Stadium Enterprises LLC,"545 Fifth Avenue, Suite 602, NEW YORK, NY, 10017, US",Air Jordan 4 Retro \,Air Jordan 4 Retro \,,,4.6,https://www.amazon.com/Jordan-Womens-Sulfur-Sulfur-Anthracite-Coconut-AQ9129-101/dp/B0CZJ27YFH/ref=sr_1_112?dib=eyJ2IjoiMSJ9.3n8tDnjHypVy-yCYWmVN3q6dfnFNxt6MjkWIjK2_U_-hXjHhrbHuPMxphKqNVPYbi447A4G7y226ZAV55utEHMFeiY5PZz3-qfRD0nxX5d7gQClOB5zqXME8KrqOgUTvI1Lf8HV7SA9_uyLnmgBJAP9YoppCtW1_4igAzNaQc4OyUTVtVrSC4m0gwLJVrp4MYMXFjeroFbuWL_Pxy9MOWQBAxjKWUyLHRM75CZORP_M1Piur_7se4hNS1XjrNnF-E6g212-w6RLe3X6p_KqKQ8MM_JVFbZG7fJElTsZYLYA.86pz37s-h8QAx-0qf63tR38tYfW-OM0aZMfN_HIoty0&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769197473&sr=8-112&xpid=1s_YYW3qmJhf2,"#345600 in Clothing, Shoes & Jewelry",#172 in Sports Fan Sneakers,Air Jordan sneakers,1000,B0CZJ27YFH,8.5,B0CZJ27YFH,24-01-2026,19-01-2026,,AQ9129-101,womens
Ever Onwards Store,https://www.amazon.com/sp?seller=AF4GO035LHAA2,Ever Onwards LLC,"220 CAMPUS LN STE 140, FAIRFIELD, CA, 94534-2001, US",AIR JORDAN,Air Jordan 1 Mid 'Armory Navy',,,,https://www.amazon.com/dp/B0F4M1VXMV,"#1012486 in Clothing, Shoes & Jewelry",#5587 in Men's Fashion Sneakers,Air Jordan sneakers,1000,B0F4M1VXMV,7,B0F4M1VXMV,24-01-2026,19-01-2026,,553558-166,Men's Adult
Stadium Goods,https://www.amazon.com/sp?seller=AFW7WNX55N5K4,Stadium Enterprises LLC,"545 Fifth Avenue, Suite 602, NEW YORK, NY, 10017, US",Jordan Kids' Retro Sneaker in Black/Chile Red/Neutral Grey,Jordan Kids' Retro Sneaker in Black/Chile Red/Neutral Grey,,,4.3,https://www.amazon.com/dp/B0FC8TG59P,#181627 in Sports & Outdoors,#70 in Sports Fan Sneakers,Air Jordan sneakers,1000,B0FC8TG59P,5 Big Kid,B0FC8TG59P,24-01-2026,19-01-2026,,IB8968 004,unisex-child
treadzCLE,https://www.amazon.com/sp?seller=AEPJ432OCG5ET,Adam Michl,"895 Hampshire Road, Suite E, Stow, OH, 44224, US",Nike,Air Jordan 1 Retro High OG POWDER BLUE/DK POWDER BLUE,147.2,,5,https://www.amazon.com/Retro-High-Jordan-Powder-JORDAN/dp/B0F9FNV9BK/ref=sr_1_146?dib=eyJ2IjoiMSJ9.hpoQ8Z3_yJ75k0BSlNpppuWOq0z6iQEgHfkFE4TDDyWK6Ai7_drbmXx9Vonxoqv2HMTMqYFD5c8Hc-J2z8y0ENNnithCVCy5ThjzY6zgECl7HmuP3RhBeRnF575JI6OQImdzK5DjG6UBO3_FETDzvb_6jm9QQSUOTcqDyqy1z2S1FucseSF16csgZ9vCTGLy1yQdA4betNKTQm7F66cLzWp9sqpm5a3u3utMvv2pgSnm47IAYSg_-S6DLcZgKO6cDSOJuKA-ifa6zkl9zN7gqG0kkA0M19JWRJ7BRjZZctQ.dWxCt-F6olv8xgkMGZ3tZ7RX6zARm2EdKfU-sYLKPjI&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769197484&sr=8-146&xpid=1s_YYW3qmJhf2,#351712 in Sports & Outdoors,#169 in Sports Fan Sneakers,Air Jordan sneakers,1000,B0F9FNV9BK,,,24-01-2026,19-01-2026,,DZ5485-402,mens
Kicksmax,https://www.amazon.com/sp?seller=A18L6T09X2UMXJ,KICKSMAX INC.,"205 E Butterfield Road, Suite 442, Elmhurst, Illinois, 60126, US",Air Jordan 1 Low Men's Shoes (Sail/Blue Chill/Hot Lava/Blue Void),Air Jordan 1 Low Men's Shoes (Sail/Blue Chill/Hot Lava/Blue Void),,,4.7,https://www.amazon.com/dp/B0G3161P8H,"#345353 in Clothing, Shoes & Jewelry",#155 in Men's Basketball Shoes,Air Jordan sneakers,1000,B0G3161P8H,9,B0G3161P8H,24-01-2026,19-01-2026,,553558-149,mens
ANI COMMERCE,https://www.amazon.com/sp?seller=A2R04QTOH6NY8S,ANI COMMERCE LLC,"1207 Delaware Ave, #2991, Wilmington, DE, 19806, US",Jordan,Jordan Spizike Low 'Black Cat' for Men - FQ1759-001 by JORDAN,,,4.2,https://www.amazon.com/Jordan-Spizike-Shoes-FQ1759-001-Anthracite/dp/B0DH9MZM7Q/ref=sr_1_119?dib=eyJ2IjoiMSJ9.3n8tDnjHypVy-yCYWmVN3q6dfnFNxt6MjkWIjK2_U_-hXjHhrbHuPMxphKqNVPYbi447A4G7y226ZAV55utEHMFeiY5PZz3-qfRD0nxX5d7gQClOB5zqXME8KrqOgUTvI1Lf8HV7SA9_uyLnmgBJAP9YoppCtW1_4igAzNaQc4OyUTVtVrSC4m0gwLJVrp4MYMXFjeroFbuWL_Pxy9MOWQBAxjKWUyLHRM75CZORP_M1Piur_7se4hNS1XjrNnF-E6g212-w6RLe3X6p_KqKQ8MM_JVFbZG7fJElTsZYLYA.86pz37s-h8QAx-0qf63tR38tYfW-OM0aZMfN_HIoty0&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769197473&sr=8-119&xpid=1s_YYW3qmJhf2,"#616756 in Clothing, Shoes & Jewelry",#3279 in Men's Fashion Sneakers,Air Jordan sneakers,1000,B0DH9MZM7Q,7.5,B0DH9MZM7Q,24-01-2026,19-01-2026,,,mens
PLVSVLTRAGROUP LLC,https://www.amazon.com/sp?seller=A1B45OCAUQONTY,PLVS VLTRA GROUP LLC,"29647 Calle Tampico, CATHEDRAL CITY, CA, 92234, US",Kids' Air Jordan 1 Mid (GS),Kids' Air Jordan 1 Mid (GS),,,5,https://www.amazon.com/Kids-Air-Jordan-Mid-GS/dp/B0DXHTDJ1K/ref=sr_1_142?dib=eyJ2IjoiMSJ9.3n8tDnjHypVy-yCYWmVN3q6dfnFNxt6MjkWIjK2_U_-hXjHhrbHuPMxphKqNVPYbi447A4G7y226ZAV55utEHMFeiY5PZz3-qfRD0nxX5d7gQClOB5zqXME8KrqOgUTvI1Lf8HV7SA9_uyLnmgBJAP9YoppCtW1_4igAzNaQc4OyUTVtVrSC4m0gwLJVrp4MYMXFjeroFbuWL_Pxy9MOWQBAxjKWUyLHRM75CZORP_M1Piur_7se4hNS1XjrNnF-E6g212-w6RLe3X6p_KqKQ8MM_JVFbZG7fJElTsZYLYA.86pz37s-h8QAx-0qf63tR38tYfW-OM0aZMfN_HIoty0&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769197473&sr=8-142&xpid=1s_YYW3qmJhf2,#368503 in Sports & Outdoors,#128 in Girls' Basketball Shoes,Air Jordan sneakers,1000,B0DXHTDJ1K,,,24-01-2026,19-01-2026,,DQ8423-067,unisex-child
