platform,source_category,Category,normalized_Brand,product_family,Product Name,product_title,Price (USD),Price (USD),price_valid,raw_condition,normalized_condition,raw_sku,Normalized SKU,Total Items Sold (Product),Location of Product,Seller Name,Product URL,Positive Review Percentage % (seller),Number of Reviews (seller),demo_priority_flag,demo_priority_score,demo_eligible,Brand,Product Name,Condition,Location
ebay,jordan sneakers,Sneakers,Jordan,Air Jordan 1,Nike Air Jordan 1 High OG Shoes Midnight Navy White DZ5485-401 Men Size,Nike Air Jordan 1 High OG Shoes Midnight Navy White DZ5485-401 Men Size,11149,11149,True,New with box,New,DZ5485-401,DZ5485-401,,,Lukaskicksandmore,https://www.ebay.com/itm/135901539188,99.7,12941,1,10,False,Jordan,Nike Air Jordan 1 High Og Shoes Midnight Navy White Dz5485-401 Men Size,New / Unworn,
ebay,jordan sneakers,Sneakers,Jordan,Jordan Sneakers,"Zapatos de golf Jordan ADG 5 W Bred sin clavos FQ7874-001 para hombre talla 10,5 de ancho NUEVO","Zapatos de golf Jordan ADG 5 W Bred sin clavos FQ7874-001 para hombre talla 10,5 de ancho NUEVO",109.99,109.99,True,Nuevo en caja,New,FQ7874-001,FQ7874-001,,,TopQualityChoices,https://www.ebay.com/itm/267289500012,99.7,3199,0,0,False,Jordan,"Zapatos De Golf Jordan Adg 5 W Bred Sin Clavos Fq7874-001 Para Hombre Talla 10,5 De Ancho Nuevo",New / Unworn,
ebay,jordan sneakers,Sneakers,Jordan,Jordan Sneakers,Nike Jordan Zer0.5 Basketball Shoes Coco Milk/Black Khaki DC3637 102,Nike Jordan Zer0.5 Basketball Shoes Coco Milk/Black Khaki DC3637 102,66.83,66.83,True,New with box,New,DC3637,DC3637,2,Englishtown,QualityBrands10,https://www.ebay.com/itm/157288105924,99.2,10617,0,0.008,False,Jordan,Nike Jordan Zer0.5 Basketball Shoes Coco Milk/Black Khaki Dc3637 102,New / Unworn,Englishtown
ebay,jordan sneakers,Sneakers,Jordan,Jordan Sneakers,Air Jordan Max Aura Size 8 Basketball Shoes Black/Court Purple-White CQ9451 001,Air Jordan Max Aura Size 8 Basketball Shoes Black/Court Purple-White CQ9451 001,100,100,True,New with box,New,CQ9451,CQ9451,,Beaverton,grummancougar9,https://www.ebay.com/itm/336409732722,100,1555,0,0,False,Jordan,Air Jordan Max Aura Size 8 Basketball Shoes Black/Court Purple-White Cq9451 001,New / Unworn,Beaverton
ebay,jordan sneakers,Sneakers,Jordan,Jordan Sneakers,Nike Air Jordan Zoom Separate Black White Multicolor Shoes DH0249-030 Mens Size,Nike Air Jordan Zoom Separate Black White Multicolor Shoes DH0249-030 Mens Size,69.99,69.99,True,New with box,New,DH0249-030,DH0249-030,,Roselle Park,MES Enterprises- Athletes Shop!,https://www.ebay.com/itm/157589046449,99.7,8335,0,0,False,Jordan,Nike Air Jordan Zoom Separate Black White Multicolor Shoes Dh0249-030 Mens Size,New / Unworn,Roselle Park
ebay,jordan sneakers,Sneakers,Jordan,Jordan Sneakers,NEW NIKE MEN'S JORDAN LUKA 2 TB DX8733 106 SZ 13,NEW NIKE MEN'S JORDAN LUKA 2 TB DX8733 106 SZ 13,39.99,39.99,True,New with box,New,DX8733,DX8733,1,Orlando,adamjonesnike,https://www.ebay.com/itm/297847570752,99.4,22907,0,0.004,False,Jordan,New Nike Men'S Jordan Luka 2 Tb Dx8733 106 Sz 13,New / Unworn,Orlando
ebay,jordan sneakers,Sneakers,Jordan,Jordan Sneakers,Air Jordan Retro 13 Wheat 10us Men #414571-705,Air Jordan Retro 13 Wheat 10us Men #414571-705,90,90,True,Pre-owned - Excellent,Used - Excellent,414571-705,414571-705,,Hollywood,danye_hil,https://www.ebay.com/itm/127649302412,99,5542,0,0,False,Jordan,Air Jordan Retro 13 Wheat 10Us Men #414571-705,Very Good / Like New,Hollywood
ebay,jordan sneakers,Sneakers,Jordan,Air Jordan 4,"Air Jordan 4 retro tenyesztett ujragondolt meret 6,5Y hasznalt FQ8213-006 fekete piros","Air Jordan 4 retro tenyesztett ujragondolt meret 6,5Y hasznalt FQ8213-006 fekete piros",10000,10000,True,Pre-owned - Good,Used - Good,FQ8213-006,FQ8213-006,,,Sole House,https://www.ebay.com/itm/236604987864,100,1902,1,10,False,Jordan,"Air Jordan 4 Retro Tenyesztett Ujragondolt Meret 6,5Y Hasznalt Fq8213-006 Fekete Piros",Good / Lightly Used,
ebay,jordan sneakers,Sneakers,Jordan,Jordan Sneakers,Men's Jordan MVP 92 White/Gym Red-Black (HQ3950 103),Men's Jordan MVP 92 White/Gym Red-Black (HQ3950 103),157.45,157.45,True,New with box,New,HQ3950,HQ3950,1,Chicago,The Spot Chicago,https://www.ebay.com/itm/127593671334,99.7,42910,0,0.004,False,Jordan,Men'S Jordan Mvp 92 White/Gym Red-Black (Hq3950 103),New / Unworn,Chicago
ebay,jordan sneakers,Sneakers,Jordan,Jordan Sneakers,JORDAN MENS ZION 3 BASKETBALL SHOES #DR0675 106,JORDAN MENS ZION 3 BASKETBALL SHOES #DR0675 106,69.99,69.99,True,New with box,New,DR0675,DR0675,8,Compton,sergioshoessale,https://www.ebay.com/itm/135135183540,99.7,8909,0,0.032,False,Jordan,Jordan Mens Zion 3 Basketball Shoes #Dr0675 106,New / Unworn,Compton
ebay,jordan sneakers,Sneakers,Jordan,Jordan Sneakers,Air Jordan 2/3 Men's Size 10 UNC To Chicago White Athletic Shoes FD0383 104,Air Jordan 2/3 Men's Size 10 UNC To Chicago White Athletic Shoes FD0383 104,74.99,74.99,True,New with box,New,FD0383,FD0383,,Orlando,OrlandoKicks,https://www.ebay.com/itm/287105289100,99.4,2308,0,0,False,Jordan,Air Jordan 2/3 Men'S Size 10 Unc To Chicago White Athletic Shoes Fd0383 104,New / Unworn,Orlando
ebay,jordan sneakers,Sneakers,Jordan,Jordan Sneakers,Nike Jordan Access White Red Black Mens 11 Sneakers Shoes Athletic AR3762-101,Nike Jordan Access White Red Black Mens 11 Sneakers Shoes Athletic AR3762-101,50.95,50.95,True,New without box,New - No Box,AR3762-101,AR3762-101,1,Warren,Samesaver,https://www.ebay.com/itm/257282581099,99.8,5949,0,0.004,False,Jordan,Nike Jordan Access White Red Black Mens 11 Sneakers Shoes Athletic Ar3762-101,New Without Box,Warren
ebay,jordan sneakers,Sneakers,Jordan,Jordan Sneakers,Air Jordan 9 Retro Flint Grey 2026 Size 11 Brand New HV4794-100 Blue,Air Jordan 9 Retro Flint Grey 2026 Size 11 Brand New HV4794-100 Blue,210,210,True,New with box,New,HV4794-100,HV4794-100,,Elmhurst,Sole House,https://www.ebay.com/itm/236605074333,100,1902,0,0,False,Jordan,Air Jordan 9 Retro Flint Grey 2026 Size 11 Brand New Hv4794-100 Blue,New / Unworn,Elmhurst
ebay,jordan sneakers,Sneakers,Jordan,Jordan Sneakers,Air Jordan 9 Retro Flint Grey French Blue 2026 HV4794-100 SIZE 8-13,Air Jordan 9 Retro Flint Grey French Blue 2026 HV4794-100 SIZE 8-13,209.99,209.99,True,New with box,New,HV4794-100,HV4794-100,1,Rowland Heights,nutsfun_v7,https://www.ebay.com/itm/336404603895,97.3,147,0,0.004,False,Jordan,Air Jordan 9 Retro Flint Grey French Blue 2026 Hv4794-100 Size 8-13,New / Unworn,Rowland Heights
ebay,jordan sneakers,Sneakers,Jordan,Jordan Sneakers,Air Jordan 9 Retro Flint Grey 2026 Size 10 Brand New HV4794-100 Blue,Air Jordan 9 Retro Flint Grey 2026 Size 10 Brand New HV4794-100 Blue,210,210,True,New with box,New,HV4794-100,HV4794-100,,Elmhurst,Sole House,https://www.ebay.com/itm/236605074512,100,1902,0,0,False,Jordan,Air Jordan 9 Retro Flint Grey 2026 Size 10 Brand New Hv4794-100 Blue,New / Unworn,Elmhurst
ebay,jordan sneakers,Sneakers,Jordan,Jordan Sneakers,Nike Air Jordan CMFT Era Black Mineral Sail Sneakers Retro HJ6777-002 Mens Size,Nike Air Jordan CMFT Era Black Mineral Sail Sneakers Retro HJ6777-002 Mens Size,10000,10000,True,New with box,New,HJ6777-002,HJ6777-002,,,SneakerSupplyLLC,https://www.ebay.com/itm/397232658588,99.3,21497,0,0,False,Jordan,Nike Air Jordan Cmft Era Black Mineral Sail Sneakers Retro Hj6777-002 Mens Size,New / Unworn,
ebay,jordan sneakers,Sneakers,Jordan,Jordan Sneakers,Jordan High Top White Grey Red Men's Sneakers 107774-100 Lace Up Basketball,Jordan High Top White Grey Red Men's Sneakers 107774-100 Lace Up Basketball,120,120,True,Pre-owned - Excellent,Used - Excellent,107774-100,107774-100,,Fort Smith,zc6841060609,https://www.ebay.com/itm/358046674483,,0,0,0,False,Jordan,Jordan High Top White Grey Red Men'S Sneakers 107774-100 Lace Up Basketball,Very Good / Like New,Fort Smith
ebay,jordan sneakers,Sneakers,Jordan,Jordan Sneakers,Nike JORDAN MAX AURA 2 Men's Basketball Shoes AUTHENTIC NEW Black/Red CK6636-006,Nike JORDAN MAX AURA 2 Men's Basketball Shoes AUTHENTIC NEW Black/Red CK6636-006,84.99,84.99,True,New without box,New - No Box,CK6636-006,CK6636-006,52,Chalfont,Steez Stash,https://www.ebay.com/itm/126735598095,99.8,5280,0,0.208,False,Jordan,Nike Jordan Max Aura 2 Men'S Basketball Shoes Authentic New Black/Red Ck6636-006,New Without Box,Chalfont
ebay,jordan sneakers,Sneakers,Jordan,Jordan Spizike,Nike Jordan Spizike Low White Neutral Grey Men Casual Shoes Sneakers FQ1759-103,Nike Jordan Spizike Low White Neutral Grey Men Casual Shoes Sneakers FQ1759-103,158,158,True,New with box,New,FQ1759-103,FQ1759-103,1,Taiwan,Id4shoes,https://www.ebay.com/itm/317391246561,99.6,131992,0,0.004,False,Jordan,Nike Jordan Spizike Low White Neutral Grey Men Casual Shoes Sneakers Fq1759-103,New / Unworn,Taiwan
ebay,jordan sneakers,Sneakers,Jordan,Air Jordan 3,retro rodinna zalezitost Air Jordan 3 stredni olivova/sekvojova DN3707-202 velikost 13M,retro rodinna zalezitost Air Jordan 3 stredni olivova/sekvojova DN3707-202 velikost 13M,16000,16000,True,New with box,New,DN3707-202,DN3707-202,,,LIDLESS SNKRS,https://www.ebay.com/itm/236587193632,99.6,1783,1,10,False,Jordan,Retro Rodinna Zalezitost Air Jordan 3 Stredni Olivova/Sekvojova Dn3707-202 Velikost 13M,New / Unworn,
ebay,jordan sneakers,Sneakers,Jordan,Jordan Sneakers,Nike Jordan Tatum 3 PF Jayson Tatum 6th Man Men Basketball Shoes HV5912-300,Nike Jordan Tatum 3 PF Jayson Tatum 6th Man Men Basketball Shoes HV5912-300,109,109,True,New with box,New,HV5912-300,HV5912-300,10,Taiwan,Id4shoes,https://www.ebay.com/itm/297542234448,99.6,131992,0,0.04,False,Jordan,Nike Jordan Tatum 3 Pf Jayson Tatum 6Th Man Men Basketball Shoes Hv5912-300,New / Unworn,Taiwan
ebay,jordan sneakers,Sneakers,Jordan,Jordan Sneakers,Nike Air Jordan Stay Loyal Gym Shoes Triple Black DB2884-002 Men's Size 11 NEW,Nike Air Jordan Stay Loyal Gym Shoes Triple Black DB2884-002 Men's Size 11 NEW,91.97,91.97,True,New without box,New - No Box,DB2884-002,DB2884-002,2,Westbury,HOT KICKS NYC,https://www.ebay.com/itm/297734457574,99.8,5294,0,0.008,False,Jordan,Nike Air Jordan Stay Loyal Gym Shoes Triple Black Db2884-002 Men'S Size 11 New,New Without Box,Westbury
ebay,jordan sneakers,Sneakers,Jordan,Jordan Sneakers,Nike Men's Air Jordan Heir Multiple Sizes Cutting Twine |FQ3858-100|,Nike Men's Air Jordan Heir Multiple Sizes Cutting Twine |FQ3858-100|,67.49,67.49,True,New with box,New,FQ3858-100,FQ3858-100,2,Fort Lauderdale,Brick Pushers,https://www.ebay.com/itm/357979301213,99.8,10098,0,0.008,False,Jordan,Nike Men'S Air Jordan Heir Multiple Sizes Cutting Twine |Fq3858-100|,New / Unworn,Fort Lauderdale
ebay,jordan sneakers,Sneakers,Jordan,Jordan Spizike,Nike Jordan Spizike Low UNC White University Blue Men Casual Shoes FQ1759-141,Nike Jordan Spizike Low UNC White University Blue Men Casual Shoes FQ1759-141,139,139,True,New with box,New,FQ1759-141,FQ1759-141,2,Taiwan,Id4shoes,https://www.ebay.com/itm/297777885819,99.6,131992,0,0.008,False,Jordan,Nike Jordan Spizike Low Unc White University Blue Men Casual Shoes Fq1759-141,New / Unworn,Taiwan
ebay,jordan sneakers,Sneakers,Jordan,Air Jordan 3,Air Jordan 3 Retro Black Cat 2025 CT8532-001 Velikost 9,Air Jordan 3 Retro Black Cat 2025 CT8532-001 Velikost 9,16500,16500,True,Pre-owned - Good,Used - Good,CT8532-001,CT8532-001,,,lild2799,https://www.ebay.com/itm/147095165392,,0,1,10,False,Jordan,Air Jordan 3 Retro Black Cat 2025 Ct8532-001 Velikost 9,Good / Lightly Used,
ebay,jordan sneakers,Sneakers,Jordan,Air Jordan 4,Jordan Air Jordan 4 Retro Alternate 89 bila/cerna-Telocvicna cervena 308497-106 2016,Jordan Air Jordan 4 Retro Alternate 89 bila/cerna-Telocvicna cervena 308497-106 2016,13500,13500,True,Pre-owned - Good,Used - Good,308497-106,308497-106,,,ndeange84,https://www.ebay.com/itm/147085456581,,0,1,10,False,Jordan,Jordan Air Jordan 4 Retro Alternate 89 Bila/Cerna-Telocvicna Cervena 308497-106 2016,Good / Lightly Used,
ebay,jordan sneakers,Sneakers,Jordan,Jordan Sneakers,Jordan True Flight Black Cool Grey White High Top Sneaker 342964-010 Men's,Jordan True Flight Black Cool Grey White High Top Sneaker 342964-010 Men's,60,60,True,Pre-owned - Excellent,Used - Excellent,342964-010,342964-010,,San Antonio,2xdwz_82,https://www.ebay.com/itm/157594353304,100,2,0,0,False,Jordan,Jordan True Flight Black Cool Grey White High Top Sneaker 342964-010 Men'S,Very Good / Like New,San Antonio
ebay,jordan sneakers,Sneakers,Jordan,Jordan Sneakers,Para hombres Talla 8-10 Nike Air Jordan Retro 3 Zapatos Fear Pack Gris Naranja CT8532-080,Para hombres Talla 8-10 Nike Air Jordan Retro 3 Zapatos Fear Pack Gris Naranja CT8532-080,149.99,149.99,True,Nuevo en caja,New,CT8532-080,CT8532-080,,,HDHY1678,https://www.ebay.com/itm/135494315586,99.3,1634,0,0,False,Jordan,Para Hombres Talla 8-10 Nike Air Jordan Retro 3 Zapatos Fear Pack Gris Naranja Ct8532-080,New / Unworn,
ebay,jordan sneakers,Sneakers,Jordan,Air Jordan 4,Panske tenisky Air Jordan 4 Retro Black Cat CU1110-010 cerne nove velikosti,Panske tenisky Air Jordan 4 Retro Black Cat CU1110-010 cerne nove velikosti,23990,23990,True,New with box,New,CU1110-010,CU1110-010,,,fe972827,https://www.ebay.com/itm/397348408941,75,2,1,10,False,Jordan,Panske Tenisky Air Jordan 4 Retro Black Cat Cu1110-010 Cerne Nove Velikosti,New / Unworn,
ebay,jordan sneakers,Sneakers,Jordan,Jordan Sneakers,Nike Men's Air Jordan Max Aura 2 White Black Gold Basketball Shoes CK6636-107,Nike Men's Air Jordan Max Aura 2 White Black Gold Basketball Shoes CK6636-107,74.39,74.39,True,New with box,New,CK6636-107,CK6636-107,5,Thorndale,pay4lessllc,https://www.ebay.com/itm/226494227662,99.4,23051,0,0.02,False,Jordan,Nike Men'S Air Jordan Max Aura 2 White Black Gold Basketball Shoes Ck6636-107,New / Unworn,Thorndale
ebay,jordan sneakers,Sneakers,Jordan,Jordan Sneakers,Nike Jordan Luka .77 PF Luka Doncic Goma Hombres Baloncesto Hoopers Zapatos HF0819-200,Nike Jordan Luka .77 PF Luka Doncic Goma Hombres Baloncesto Hoopers Zapatos HF0819-200,127,127,True,Nuevo en caja,New,HF0819-200,HF0819-200,,,Id4shoes,https://www.ebay.com/itm/365998296340,99.6,131992,0,0,False,Jordan,Nike Jordan Luka .77 Pf Luka Doncic Goma Hombres Baloncesto Hoopers Zapatos Hf0819-200,New / Unworn,
ebay,jordan sneakers,Sneakers,Jordan,Jordan Sneakers,PREORDER JORDAN 9 FLINT GREY 2026 IHV4794-100 AUTHENTIC ALL SIZES,PREORDER JORDAN 9 FLINT GREY 2026 IHV4794-100 AUTHENTIC ALL SIZES,199.99,199.99,True,New with box,New,IHV4794-100,IHV4794-100,2,Staten Island,Kickz_Fire,https://www.ebay.com/itm/287067947100,99.6,286,0,0.008,False,Jordan,Preorder Jordan 9 Flint Grey 2026 Ihv4794-100 Authentic All Sizes,New / Unworn,Staten Island
ebay,jordan sneakers,Sneakers,Jordan,Jordan Sneakers,Nike Mens Jordan Zion 2 DX5423-841 Orange Basketball Shoes Sneakers Size 10.5,Nike Mens Jordan Zion 2 DX5423-841 Orange Basketball Shoes Sneakers Size 10.5,53.32,53.32,True,Pre-owned - Fair,Used - Fair,DX5423-841,DX5423-841,,Miami,SneakerCycle,https://www.ebay.com/itm/205782205636,99.6,100360,0,0,False,Jordan,Nike Mens Jordan Zion 2 Dx5423-841 Orange Basketball Shoes Sneakers Size 10.5,Used / Visible Wear,Miami
ebay,jordan sneakers,Sneakers,Jordan,Jordan Spizike,Nike Jordan Spizike Low Toro Gym Red Grey Sneakers Retro FQ1759-600 YOUTH Sizes,Nike Jordan Spizike Low Toro Gym Red Grey Sneakers Retro FQ1759-600 YOUTH Sizes,79.99,79.99,True,New with box,New,FQ1759-600,FQ1759-600,1,Los Angeles,BUCETISH!,https://www.ebay.com/itm/197798107694,96.7,22613,0,0.004,False,Jordan,Nike Jordan Spizike Low Toro Gym Red Grey Sneakers Retro Fq1759-600 Youth Sizes,New / Unworn,Los Angeles
ebay,jordan sneakers,Sneakers,Jordan,Jordan Spizike,Air Jordan Spizike Men's sneakers size15,Air Jordan Spizike Men's sneakers size15,100,100,True,Pre-owned - Excellent,Used - Excellent,SIZE15,SIZE15,,Ruston,jamasy_27,https://www.ebay.com/itm/206021973004,,0,0,0,False,Jordan,Air Jordan Spizike Men'S Sneakers Size15,Very Good / Like New,Ruston
ebay,jordan sneakers,Sneakers,Jordan,Air Jordan 7,Nike Air Jordan 7 Retro Olympic Size 5Y Women 6.5 White Red Blue 304774-135 2012,Nike Air Jordan 7 Retro Olympic Size 5Y Women 6.5 White Red Blue 304774-135 2012,16.99,16.99,True,Pre-owned - Good,Used - Good,304774-135,304774-135,,Freeport,chicos313,https://www.ebay.com/itm/336377734830,100,1469,0,0,False,Jordan,Nike Air Jordan 7 Retro Olympic Size 5Y Women 6.5 White Red Blue 304774-135 2012,Good / Lightly Used,Freeport
ebay,jordan sneakers,Sneakers,Jordan,Air Jordan 7,Jordan Air Jordan 7 Retro SP Reflections Of A Champion Silver BV6281-006 Men's,Jordan Air Jordan 7 Retro SP Reflections Of A Champion Silver BV6281-006 Men's,180,180,True,Pre-owned - Excellent,Used - Excellent,BV6281-006,BV6281-006,,Hampton,art_5420,https://www.ebay.com/itm/227183000333,100,0,0,0,False,Jordan,Jordan Air Jordan 7 Retro Sp Reflections Of A Champion Silver Bv6281-006 Men'S,Very Good / Like New,Hampton
ebay,jordan sneakers,Sneakers,Jordan,Air Jordan 11,"Air Jordan 11 Retro ""China"" IM8352-670 - zbrusu nove - LODE Z NAS","Air Jordan 11 Retro ""China"" IM8352-670 - zbrusu nove - LODE Z NAS",31999,31999,True,New with box,New,IM8352-670,IM8352-670,,,thedeadstockhtx,https://www.ebay.com/itm/147109872615,100,72,1,10,False,Jordan,"Air Jordan 11 Retro ""China"" Im8352-670 - Zbrusu Nove - Lode Z Nas",New / Unworn,
ebay,jordan sneakers,Sneakers,Jordan,Jordan Sneakers,Nike Air Jordan 9 Retro Low Golf Charcoal Grey Black Mens Size 14 FJ5934-002,Nike Air Jordan 9 Retro Low Golf Charcoal Grey Black Mens Size 14 FJ5934-002,94.99,94.99,True,New without box,New - No Box,FJ5934-002,FJ5934-002,1,Orlando,Bryce's Thrift,https://www.ebay.com/itm/157521441300,99.9,2370,0,0.004,False,Jordan,Nike Air Jordan 9 Retro Low Golf Charcoal Grey Black Mens Size 14 Fj5934-002,New Without Box,Orlando
ebay,jordan sneakers,Sneakers,Jordan,Jordan Sneakers,Air Jordan XX9 Men's Basketball Shoes 695515-805,Air Jordan XX9 Men's Basketball Shoes 695515-805,320,320,True,New without box,New - No Box,695515-805,695515-805,4,Anaheim,AnaheimCaUSA,https://www.ebay.com/itm/113509535784,97.4,687,0,0.016,False,Jordan,Air Jordan Xx9 Men'S Basketball Shoes 695515-805,New Without Box,Anaheim
ebay,jordan sneakers,Sneakers,Jordan,Jordan Sneakers,*NEW* MEN Nike Jordan City Boots Black/Cool Grey (HV4580 001),*NEW* MEN Nike Jordan City Boots Black/Cool Grey (HV4580 001),136.05,136.05,True,New with box,New,HV4580,HV4580,3,Wheeling,Denim N Jeans,https://www.ebay.com/itm/227070345544,99.7,22514,0,0.012,False,Jordan,*New* Men Nike Jordan City Boots Black/Cool Grey (Hv4580 001),New / Unworn,Wheeling
ebay,jordan sneakers,Sneakers,Jordan,Jordan Sneakers,Jordan MVP Industrial Blue - DZ4475-101,Jordan MVP Industrial Blue - DZ4475-101,193,193,True,New with box,New,DZ4475-101,DZ4475-101,,Hong Kong,MXC OFFICIAL,https://www.ebay.com/itm/365943988444,98.4,5433,0,0,False,Jordan,Jordan Mvp Industrial Blue - Dz4475-101,New / Unworn,Hong Kong
ebay,jordan sneakers,Sneakers,Jordan,Jordan Sneakers,Size 11M/12.5W - Jordan 8 Retro White True Red (2025) 305381-100 Pre-Owned,Size 11M/12.5W - Jordan 8 Retro White True Red (2025) 305381-100 Pre-Owned,153.21,153.21,True,Pre-owned - Good,Used - Good,305381-100,305381-100,,Eastlake,Kicks In The 216,https://www.ebay.com/itm/336409437849,100,261,0,0,False,Jordan,Size 11M/12.5W - Jordan 8 Retro White True Red (2025) 305381-100 Pre-Owned,Good / Lightly Used,Eastlake
ebay,jordan sneakers,Sneakers,Jordan,Air Jordan 12,Nike Air Jordan 12 Retro Melo UNC egyetemi kek (2025) CT8013-112 GS noi,Nike Air Jordan 12 Retro Melo UNC egyetemi kek (2025) CT8013-112 GS noi,8999,8999,True,New with box,New,CT8013-112,CT8013-112,,,MES Enterprises- Athletes Shop!,https://www.ebay.com/itm/157488672374,99.7,8335,1,10,False,Jordan,Nike Air Jordan 12 Retro Melo Unc Egyetemi Kek (2025) Ct8013-112 Gs Noi,New / Unworn,
ebay,jordan sneakers,Sneakers,Jordan,Jordan Sneakers,Jordan Max Aura Gym Red US Size 10 CQ9451-600 New - Right Shoe Only - 1 Shoe,Jordan Max Aura Gym Red US Size 10 CQ9451-600 New - Right Shoe Only - 1 Shoe,50,50,True,New without box,New - No Box,CQ9451-600,CQ9451-600,,Minnetonka,carrma2014,https://www.ebay.com/itm/336403809561,100,3531,0,0,False,Jordan,Jordan Max Aura Gym Red Us Size 10 Cq9451-600 New - Right Shoe Only - 1 Shoe,New Without Box,Minnetonka
ebay,jordan sneakers,Sneakers,Jordan,Jordan Spizike,Jordan Spizike Low Team Red - FQ1759-106,Jordan Spizike Low Team Red - FQ1759-106,146,146,True,New with box,New,FQ1759-106,FQ1759-106,19,Hong Kong,MXC OFFICIAL,https://www.ebay.com/itm/364795948435,98.4,5433,0,0.076,False,Jordan,Jordan Spizike Low Team Red - Fq1759-106,New / Unworn,Hong Kong
ebay,jordan sneakers,Sneakers,Jordan,Jordan Spizike,Nike Air Jordan Spizike Low Men's Black Green White Sports Sneaker FQ1759-060,Nike Air Jordan Spizike Low Men's Black Green White Sports Sneaker FQ1759-060,147.25,147.25,True,New with box,New,FQ1759-060,FQ1759-060,2,Eugene,puresportsusa,https://www.ebay.com/itm/127182484812,99.9,5169,0,0.008,False,Jordan,Nike Air Jordan Spizike Low Men'S Black Green White Sports Sneaker Fq1759-060,New / Unworn,Eugene
ebay,jordan sneakers,Sneakers,Jordan,Jordan Sneakers,Air Jordan 2 Retro Mens 9 Origins Italian-Inspired DR8884-101,Air Jordan 2 Retro Mens 9 Origins Italian-Inspired DR8884-101,69,69,True,Pre-owned - Good,Used - Good,DR8884-101,DR8884-101,,Roseville,Freshkicks Today,https://www.ebay.com/itm/306735017161,100,1026,0,0,False,Jordan,Air Jordan 2 Retro Mens 9 Origins Italian-Inspired Dr8884-101,Good / Lightly Used,Roseville
ebay,jordan sneakers,Sneakers,Jordan,Jordan Sneakers,JORDAN JUMPMAN JETER OFFICIAL GS WHITE/MWTAALIC SILVER-DEEP RED 313313-103 SHOE,JORDAN JUMPMAN JETER OFFICIAL GS WHITE/MWTAALIC SILVER-DEEP RED 313313-103 SHOE,59.95,59.95,True,New with box,New,313313-103,313313-103,2,Buena Park,Shoebox2014,https://www.ebay.com/itm/146574330089,99.5,7027,0,0.008,False,Jordan,Jordan Jumpman Jeter Official Gs White/Mwtaalic Silver-Deep Red 313313-103 Shoe,New / Unworn,Buena Park
