platform,source_category,normalized_category,normalized_Brand,product_family,Product Name,product_title,Price (USD),clean_price_usd,price_valid,raw_condition,normalized_condition,Item model number,raw_sku,normalized_sku,Number of Ratings,Customer Rating,Seller,product url,ASIN,Selected Size,Department,demo_priority_flag,demo_priority_score,demo_eligible
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,"Air Jordan 1 Mid WMNS Sneakers, White/Black/White, Size 6","Air Jordan 1 Mid WMNS Sneakers, White/Black/White, Size 6",,,False,New,New,DV0991-101,DV0991-101,DV0991-101,,4.4,TRJ Logistics LLC,https://www.amazon.com/Nike-Womens-Jordan-Shoes-Sneaker/dp/B0C9W3CC8P/ref=sr_1_280?dib=eyJ2IjoiMSJ9.uTEo0udEMx8DCB6s9H3WIvpT5ZBT7P6l9kCnrhSS8sy7ZAhKuGorxK167_l308M-eV-hSuH4UqpxFfHXkQcN9uANa9egRJFCJXt0yXgUnSMw83PlPudcBXfsz-w14nA_zkmhIjuHNt6oK2UjtQv0tGDN5Ah4Y9tP0esTGJgQ623Ma2faRwY_diHw1-jDm3OHLQOqwK3iWqihfYmkamSlLtryBgFuXdqu5gNiC2nqnaPMRaINisW8U15f1WCYt3lR7o1RW15iHgtzHLiJx29SvgwN0GPSme995LVV65YZi-g.DZ7qQvRczrcHwz76nKjowNaZe3vECfZEc1WiKSLWjQ8&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769597806&sr=8-280&xpid=9wbIeO2E2wuAq,B0C9W3CC8P,,womens,1,10,False
amazon,Nike sneakers,Sneakers,Nike,Nike Pegasus,Nike Womens Nike Air Zoom Pegasus 39 ShieldSneaker,Nike Womens Nike Air Zoom Pegasus 39 ShieldSneaker,86.06,86.06,True,New,New,DO7626-001,DO7626-001,DO7626-001,,4.2,LIONSGROUPVS LLC,https://www.amazon.com/dp/B0B6G4VTFP,B0B6G4VTFP,5,womens,0,0,False
amazon,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Women's Vomero 5 Sneakers,Nike Women's Vomero 5 Sneakers,164.1,164.1,True,New,New,FJ2028-104,FJ2028-104,FJ2028-104,,4.6,ClothingEtc,https://www.amazon.com/dp/B0DP2P8BP2,B0DP2P8BP2,5,womens,0,0,False
amazon,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Men's Juniper Trail 2 Nn Low Top,Nike Men's Juniper Trail 2 Nn Low Top,54,54,True,New,New,DM0822-005,DM0822-005,DM0822-005,,4.6,ILS Retail Group,https://www.amazon.com/dp/B0BNJMK93Z,B0BNJMK93Z,15.5 Women/14 Men,mens,0,0,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,"Men's Jordan1 Zoom Air CMFT 2 Sail/Terra Blush-Burnt Sunrise (DV1307 102), DV1307-102","Men's Jordan1 Zoom Air CMFT 2 Sail/Terra Blush-Burnt Sunrise (DV1307 102), DV1307-102",,,False,New,New,DV1307 102,DV1307 102,DV1307102,,,ShopSW,https://www.amazon.com/Jordan1-Terra-Blush-Burnt-Sunrise-DV1307/dp/B0D71MBNRR/ref=sr_1_276?dib=eyJ2IjoiMSJ9.gN9055O8nmnC8CYnJRMojPNXAtWpIKFExFQaZwFapxqxTY1ei_P8a-olGr0PYPOx4wq5_Wm2fbsb0MWICeXdlqGssII65WGiVARXFcfTaVHjP31STq7BoBz5mJYX-dlOmG2RSApdtH53eqwHI253pn3dwSG3QdGw74M8z4RqutCkpu3u16DMCi5LeQ1lmXB2oj-TUeGjW53Q9VRglMdjZfa2OIzKGfaXE4CcouLwrxpCOwHG_TujaxlYK5amKVkQJpBU2HYMdPz-8EbdrwNPPnWaTXuon_c5y8V9hwEKMy0.syVoClS3bR02mqJzn1eilaWJHQxjv4RSDCTd58gvx3Y&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1768303165&sr=8-276&xpid=VT6rjyCaKyjMi,B0D71MBNRR,,mens,1,10,False
amazon,Nike sneakers,Sneakers,Nike,Nike Air Max 270,Nike Women's Air Max 270 Sneakers,Nike Women's Air Max 270 Sneakers,112.97,112.97,True,New,New,IH5966-001,IH5966-001,IH5966-001,,4.4,Fresno Sneaker Seller Inc.,https://www.amazon.com/dp/B0DSCQVLB6,B0DSCQVLB6,5,womens,0,0,False
amazon,Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Nike Men's Air Jordan 1 Zoom CMFT 2 Sneaker,Nike Men's Air Jordan 1 Zoom CMFT 2 Sneaker,,,False,New,New,DV1307-130,DV1307-130,DV1307-130,,4.6,SET YOUR HEART ABLAZE,https://www.amazon.com/dp/B0CTD6GWHR,B0CTD6GWHR,8,mens,1,10,False
amazon,Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Nike Men's Air Jordan 1 Zoom CMFT 2 Sneaker,Nike Men's Air Jordan 1 Zoom CMFT 2 Sneaker,,,False,New,New,DV1307-130,DV1307-130,DV1307-130,,4.6,E&B COMMERCE,https://www.amazon.com/dp/B0CTD6H336,B0CTD6H336,7.5,mens,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Air Jordan 1 Retro High OG POWDER BLUE/DK POWDER BLUE,Air Jordan 1 Retro High OG POWDER BLUE/DK POWDER BLUE,147.2,147.2,True,New,New,DZ5485-402,DZ5485-402,DZ5485-402,,5,treadzCLE,https://www.amazon.com/Retro-High-Jordan-Powder-JORDAN/dp/B0F9FNV9BK/ref=sr_1_146?dib=eyJ2IjoiMSJ9.hpoQ8Z3_yJ75k0BSlNpppuWOq0z6iQEgHfkFE4TDDyWK6Ai7_drbmXx9Vonxoqv2HMTMqYFD5c8Hc-J2z8y0ENNnithCVCy5ThjzY6zgECl7HmuP3RhBeRnF575JI6OQImdzK5DjG6UBO3_FETDzvb_6jm9QQSUOTcqDyqy1z2S1FucseSF16csgZ9vCTGLy1yQdA4betNKTQm7F66cLzWp9sqpm5a3u3utMvv2pgSnm47IAYSg_-S6DLcZgKO6cDSOJuKA-ifa6zkl9zN7gqG0kkA0M19JWRJ7BRjZZctQ.dWxCt-F6olv8xgkMGZ3tZ7RX6zARm2EdKfU-sYLKPjI&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769197484&sr=8-146&xpid=1s_YYW3qmJhf2,B0F9FNV9BK,,mens,1,10,True
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Nike Men's Air Jordan 1 Zoom CMFT 2 Sneaker,Nike Men's Air Jordan 1 Zoom CMFT 2 Sneaker,,,False,New,New,DV1307-130,DV1307-130,DV1307-130,,4.6,Stadium Goods,https://www.amazon.com/dp/B0CZHLHCP4,B0CZHLHCP4,9,mens,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Nike Air Jordan 1 Low Men's Shoes White/Black DV1309-100 12,Nike Air Jordan 1 Low Men's Shoes White/Black DV1309-100 12,,,False,New,New,DV1309,DV1309,DV1309,,3.8,SAN GEORGE USA,https://www.amazon.com/Nike-Jordan-Shoes-White-DV1309-100/dp/B0BTC7J3F8/ref=sr_1_208?dib=eyJ2IjoiMSJ9.i7HaEVFNuHqCJzXvyQYFTFioh2nX0jbaO1HRttP-2SsaPFw3D6vcxUi6FpaEFxXUNLkcD-CVijWeO-Dt2W1DPKKoyeRnOEQE5mFDtynTxphVC6BLcxcniXdCD_HFzrVV8f5BmSVXdO2PArm77M8dvN55btT8eZlRT-bc1p3KVxYidybBLSD0QU39mS9M3tQ6lBFj8kh3gd2mVUu37_SYCtV94I05k66enBz4JgP05SHk99udWSSFkm3bnwntZACZHxzOBF6YSmtI7GyshEhzd_t45ZENcBrUJsjJNLCMEFQ.epCcpN6qvvZhFGxb7sYnALO7jPccX54VNuo9bdPuoOY&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769197495&sr=8-208&xpid=1s_YYW3qmJhf2,B0BTC7J3F8,,mens,1,10,False
amazon,Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Air Jordan 1 Low Concord Mens Lifestyle Shoes (Black/White),Air Jordan 1 Low Concord Mens Lifestyle Shoes (Black/White),,,False,New,New,DV1309-100,DV1309-100,DV1309-100,,4.3,JT Bargain Buys,https://www.amazon.com/Nike-Jordan-Shoes-White-DV1309-100/dp/B0BVGWFF38/ref=sr_1_287?dib=eyJ2IjoiMSJ9.lfNJC2YxD6CY20Osb6XEHEGz3exyUKBKc1fK-lpoReVx4RIHaLAce06XmycUeqquBx3EkHibI7bHOnJ51wiCcPz-ohLCy3Qye7iyyXuku0-dd9T2JuhWq1b91UG6yUdMhA72w6h4_bvtc2pba1pyuG8BdMjNbuWlv4E8LJ8jgNyPqj1IL80AhAAieGc7CU5CkgMYlAbOnQga6jfdTnnT-DJRy9ArNpu3QhJ5TZpkNs9NGRxfVJZwPaLOx3m51tU0PyhhbnQwTplw5Z4D-JcIiVKvZZMx5kNqFEb7rzoBcCI.ZggKaofZoUYTJqLbOX-uaWYJffB1-Itd5o1FN6SeGwI&dib_tag=se&keywords=Jordan+sneakers&qid=1769598924&sr=8-287&xpid=7IryzEdmOwZYj,B0BVGWFF38,10,mens,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Air Jordan 1 Low SE Big Kids' Shoes (White/Black),Air Jordan 1 Low SE Big Kids' Shoes (White/Black),,,False,New,New,DV1333,DV1333,DV1333,,3.3,ChiKicks,https://www.amazon.com/dp/B0BS2CVNPZ,B0BS2CVNPZ,5.5 Big Kid,boys,1,10,False
amazon,Jordan sneakers,Sneakers,Jordan,Air Jordan 6,Nike Boys' Jordan 6 Retro PS Shoes,Nike Boys' Jordan 6 Retro PS Shoes,,,False,New,New,DV3605100,DV3605100,DV3605100,,4.6,VarEntity-Marketplace,https://www.amazon.com/dp/B0D85HVKGK,B0D85HVKGK,4.5 Big Kid,boys,1,10,False
amazon,Nike sneakers,Sneakers,Nike,Nike Sneakers,"NIKE AIR MAX DN ""LT LEMON TWIST/BLACK-GREEN STRIKE-BLACK""","NIKE AIR MAX DN ""LT LEMON TWIST/BLACK-GREEN STRIKE-BLACK""",92.96,92.96,True,New,New,HV3521-700,HV3521-700,HV3521-700,,4.6,Fai Distribution Co.,https://www.amazon.com/dp/B0DP2TJNR8,B0DP2TJNR8,6,Unisex Adults,0,0,False
amazon,Nike sneakers,Sneakers,Nike,Nike Sneakers,Black & White Suede Nike SB Janoski OG Summit Shoes,Black & White Suede Nike SB Janoski OG Summit Shoes,79.45,79.45,True,New,New,,,,,5,Medtrepreneur,https://www.amazon.com/dp/B0CWVMS9K6,B0CWVMS9K6,6.5,Men's Adult,0,0,False
amazon,Jordan sneakers,Sneakers,Jordan,Jordan Sneakers,Nike Men's Jordan Nu Retro 1 Low Shoes,Nike Men's Jordan Nu Retro 1 Low Shoes,,,False,New,New,DV5141 401,DV5141 401,DV5141401,,4.4,Voadera,https://www.amazon.com/Sneaker-Varsity-Black-White-Footwear-Numeric/dp/B0DLGZM5JB/ref=sr_1_124?dib=eyJ2IjoiMSJ9.8pYHbhF7Tve63DQ7lfxlKqEs5oV-9iLwjqNctxxT0CxmYKdne-bimDkRAhNBmzHCEU1iAPgb-YZOZEaSFWeh0LdwGNZJUdyp8XeIV7hTjSTTiksP0m9Jce8Xi206YPjAWb4Oqgj0WW7-C7MP30hSKsL0Cy0qyrj2DcRmp_Fkp3dg2CmhmXoke5WM2Bbo1k646J86scqhJuOVJV_XxAEASkn0cdlEItnQzTmS0X1OrfI5eNk0cbRhGpzbwjyCeZydsowKTktlmPMq8NV-CxC2iyFi5YnJVZ1z9V31ndRVsIM.awqTnhhNBaDt7AsWDuBlIzLIX6dorXOHJukb3fFAY5k&dib_tag=se&keywords=Jordan+sneakers&qid=1768304236&sr=8-124&xpid=r9i7FXe0lZNKX,B0DLGZM5JB,12,mens,0,0,False
amazon,Jordan sneakers,Sneakers,Jordan,Jordan Sneakers,"Jordan NU Retro 1 Low Men's Shoes, Varsitry Red/Black-White DV5141-601, Size 14 US","Jordan NU Retro 1 Low Men's Shoes, Varsitry Red/Black-White DV5141-601, Size 14 US",,,False,New,New,DV5141-601,DV5141-601,DV5141-601,,,"Quality Shop, LLC",https://www.amazon.com/Jordan-Retro-Varsitry-Black-White-DV5141-601/dp/B0FBJPBPQL/ref=sr_1_195?dib=eyJ2IjoiMSJ9.Ib3NyFA-52RUSOdRVvU4wfBR1XU-3WIG_ybfe7nax5MavYZGshqgq0EJHMrBRuEmPNsG5k7F5Yx4lDejeOyLuInJukX44BHlv8aVfrETnQKYW_LGw_pv1Z7yYTKqIcFnG8R402GITYXGZge67Mtyt_5rmJvpSuv0OwPbDNi-d97rCVN4iGOk4xcPxd1jZI_dkmn2EVxMuYaUMheUVq23ELCM6smAZTR4v58PiSX_pkuzMBkSxWSkBPkkEprMzIsPwGsKFhWdM0AtJbpfU-TC6g5_pR8YPuU1N3LdL0Oa6KU.5O_zMdQpUu2Qo6HVtc1OrOAp7hLbxsLSY8397kmoKPE&dib_tag=se&keywords=Jordan+sneakers&qid=1769598912&sr=8-195&xpid=7IryzEdmOwZYj,B0FBJPBPQL,,mens,0,0,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Air Jordan Women's 2 Retro Low Shelflife,Air Jordan Women's 2 Retro Low Shelflife,,,False,New,New,DV7128-110,DV7128-110,DV7128-110,,,ShopSW,https://www.amazon.com/dp/B0BRBW6VP4,B0BRBW6VP4,8,womens,0,0,False
amazon,Nike sneakers,Sneakers,Nike,Nike Pegasus,Nike Men's Pegasus Trail 5 GORE-TEX Waterproof Trail Running Shoes,Nike Men's Pegasus Trail 5 GORE-TEX Waterproof Trail Running Shoes,135.49,135.49,True,New,New,FQ0908-300,FQ0908-300,FQ0908-300,,4.3,DEALSfromPDX(We record serial number),https://www.amazon.com/dp/B0DHLHW1HM,B0DHLHW1HM,9.5,mens,0,0,False
amazon,Jordan sneakers,Sneakers,Jordan,Jordan Sneakers,Nike mens Air Jordan Stadium 90,Nike mens Air Jordan Stadium 90,,,False,New,New,DX4397001,DX4397001,DX4397001,,4.1,SF0 Athletics,https://www.amazon.com/dp/B0CQYGZXD1,B0CQYGZXD1,9,mens,0,0,False
amazon,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Mens Reactx Rejuven8,Nike Mens Reactx Rejuven8,86.95,86.95,True,New,New,HV4479-200,HV4479-200,HV4479-200,,4.5,RavinBis,https://www.amazon.com/dp/B0DP7HLWXX,B0DP7HLWXX,4,mens,0,0,False
amazon,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Womens W Mc Trainer 2training Shoes,Nike Womens W Mc Trainer 2training Shoes,75.61,75.61,True,New,New,DM0824-008,DM0824-008,DM0824-008,,4.3,"Quality Shop, LLC",https://www.amazon.com/Nike-Womens-Trainer-Running-WHITE-IRON/dp/B0B6FQXSBD/ref=sr_1_218?dib=eyJ2IjoiMSJ9.dkA9om-KHTjtPr1SDxy2A7EI_PnpSNdLTsuMQhXwrFKMU6yBYPDH6No3xgw6nwusggy9Ae7SMi-DJpCFK5N0T79x7q1c_50g35hUfgCYkjsRbGGSbXo_97JNCNhXJWqXIA6xyXfC20C1_j1XcuQyN-mSUTSQg05gZ9-ULhkuijoKT1JdBhYCx3P4cPu293ck2hdjxd1LCrAw8qi5yoyhU_slRxGCBAAviWxj9X5KeIcFGIkVAhPDhP77kCExCZo7gxiwMWaMwyxKpbjtes0YmOmIiamkeNt_e_InDEMhsI0.peiEBaWxewIFLR62z--gnE52V-zVQ-O40O35ewQ03hI&dib_tag=se&keywords=Nike+sneakers&qid=1769196740&sr=8-218&xpid=D1B3IaH-Zvul3,B0B6FQXSBD,9,womens,0,0,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,"JORDAN 1 LOW ALT (TD) ""WHITE/MIDNIGHT NAVY-NEUTRAL GREY""","JORDAN 1 LOW ALT (TD) ""WHITE/MIDNIGHT NAVY-NEUTRAL GREY""",73.51,73.51,True,New,New,DR9747-146,DR9747-146,DR9747-146,,5,XOE COMPANY,https://www.amazon.com/dp/B0DYZ2RB5F,B0DYZ2RB5F,4 Toddler,Unisex Baby,1,10,True
amazon,Jordan sneakers,Sneakers,Jordan,Jordan Sneakers,Jordan Men's Luka 2 Black/White-Volt (DX8733 017),Jordan Men's Luka 2 Black/White-Volt (DX8733 017),,,False,New,New,DX8733-017,DX8733-017,DX8733-017,,4.4,StarCrossing,https://www.amazon.com/Jordan-Mens-Black-White-Volt-DX8733/dp/B0CWYLHH41/ref=sr_1_112?dib=eyJ2IjoiMSJ9.nNqhO0JBry4eBiK0qFvhe60K3XeDJYDgs2IQzFpG3m86H0h9Lc6kd_Iou1o7Cvuny4qlbOdFrZml7QSPPuLPk6yddAoBaifU_j1YhJJOZTX65I9sBRDpIsjT3CSpX5W2rclUCQvvgAKwbIj0DqJFzaPSDHwbgdHaUv5LT8VcqxSszR1YhFOeraqscbE9SMLmGoo362pOOXQjgoOKMgBSOFPCEH69RFRGl9MQGhirUpECIgQug-1JO5fc-fnYcGnOZus6rFj-0x_snPeyAeIg4NIz6AFZQ2DYZMC0hffInHk.EqzhQFzmJA2T2u_D_0gmF6AlwY-_vcIGYVZOveNx4qg&dib_tag=se&keywords=Jordan+sneakers&qid=1769598870&sr=8-112&xpid=7IryzEdmOwZYj,B0CWYLHH41,10.5,mens,0,0,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 12,Air Jordan 12 Retro in Black & Varsity Red by Jordan,Air Jordan 12 Retro in Black & Varsity Red by Jordan,360,360,True,New,New,,,,,3.9,Backwoods Sneakers LLC.,https://www.amazon.com/Air-Jordan-Retro-Black-Varsity/dp/B0FFRZJVS1/ref=sr_1_152?dib=eyJ2IjoiMSJ9.hpoQ8Z3_yJ75k0BSlNpppuWOq0z6iQEgHfkFE4TDDyWK6Ai7_drbmXx9Vonxoqv2HMTMqYFD5c8Hc-J2z8y0ENNnithCVCy5ThjzY6zgECl7HmuP3RhBeRnF575JI6OQImdzK5DjG6UBO3_FETDzvb_6jm9QQSUOTcqDyqy1z2S1FucseSF16csgZ9vCTGLy1yQdA4betNKTQm7F66cLzWp9sqpm5a3u3utMvv2pgSnm47IAYSg_-S6DLcZgKO6cDSOJuKA-ifa6zkl9zN7gqG0kkA0M19JWRJ7BRjZZctQ.dWxCt-F6olv8xgkMGZ3tZ7RX6zARm2EdKfU-sYLKPjI&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769197484&sr=8-152&xpid=1s_YYW3qmJhf2,B0FFRZJVS1,10,mens,1,10,False
amazon,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Mens Trainers,Nike Mens Trainers,79.09,79.09,True,New,New,DD9293 009,DD9293 009,DD9293009,,4.3,Perry Seller,https://www.amazon.com/Downshifter-Running-Shoes-DM0919-002-Grey-Particle/dp/B0CN3STX1W/ref=sr_1_257?dib=eyJ2IjoiMSJ9.fkwCkFPtHeozrxlvxezy25E8fxlJRi-4sDv8nnGdiSjux8dWRQX8_q2kSxi5BBsozU45teFQbv02JUzqclYb9GD0HMSphvOiFcxFT2GOXEu-MOXMTqP5n5uSYUMtenwyA-tofOnHRjx7RD2xKBqu-Kcb3RQfuZtx5s1ZTAuKCs5xg3JDxOSwUZP_GY4LZ7sppptxPLCS8xPZUUmXUYRWzywjO-Q9ytkwbfDEhe7kfNSeIj1ds3rZ0ONG0J_1EQL04g9VykBXvUBnIVSw96ZtvrQZ8DHDab5Ejo7rMRgYacc.CgMFQy9iekiGIQxXF90Ntw2v05zbRobrJWqs-e2XoyE&dib_tag=se&keywords=Nike+sneakers&qid=1769196751&sr=8-257&xpid=D1B3IaH-Zvul3,B0CN3STX1W,,mens,0,0,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Grey-Black-White Nike WMNS Air Jordan 1 Retro Hi OG,Grey-Black-White Nike WMNS Air Jordan 1 Retro Hi OG,,,False,New,New,DZ2523-001,DZ2523-001,DZ2523-001,,4.3,Stadium Goods,https://www.amazon.com/dp/B0BS1WSG7C,B0BS1WSG7C,5,unisex-adult,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,"Air Jordan 1 Mid SE Big Kids' Shoes (HF3193-102, White/Black/Dark Pony)","Air Jordan 1 Mid SE Big Kids' Shoes (HF3193-102, White/Black/Dark Pony)",113.16,113.16,True,New,New,HF3193-102,HF3193-102,HF3193-102,,4.7,tzj distribution,https://www.amazon.com/dp/B0DYZ2KRMY,B0DYZ2KRMY,5 Big Kid,unisex-child,1,10,True
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 4,Sail/Gum Light Brown/Worn Blue Jordan 4 Retro Sneaker,Sail/Gum Light Brown/Worn Blue Jordan 4 Retro Sneaker,226.1,226.1,True,New,New,IB6716 100,IB6716 100,IB6716100,,4.1,Stadium Goods,https://www.amazon.com/dp/B0FN5W4D2S,B0FN5W4D2S,5,womens,1,10,True
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Jordan Toddler's 1 Retro High OG Artisanal Red Wht/Team Red (FD1413 160),Jordan Toddler's 1 Retro High OG Artisanal Red Wht/Team Red (FD1413 160),59.76,59.76,True,New,New,FD1413 160,FD1413 160,FD1413160,,4.8,Voadera,https://www.amazon.com/dp/B0D323CKBF,B0D323CKBF,4 Toddler,baby-boys,0,0,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 6,Retro 'Olympic' Air Jordan 6 Men's Shoes,Retro 'Olympic' Air Jordan 6 Men's Shoes,270,270,True,New,New,,,,,4.5,1111shopper1111,https://www.amazon.com/dp/B0DH171GBD,B0DH171GBD,9,mens,1,10,False
amazon,Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Grey-Black-White Nike WMNS Air Jordan 1 Retro Hi OG,Grey-Black-White Nike WMNS Air Jordan 1 Retro Hi OG,,,False,New,New,DZ2523-001,DZ2523-001,DZ2523-001,,4.3,Fashion Footwear,https://www.amazon.com/dp/B0BRBWLH59,B0BRBWLH59,11,unisex-adult,1,10,False
amazon,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Women's Free Metcon 6 Premium Workout Shoes,Nike Women's Free Metcon 6 Premium Workout Shoes,137.99,137.99,True,New,New,HF1208-600,HF1208-600,HF1208-600,,4.2,ILS Retail Group,https://www.amazon.com/Nike-Metcon-Premium-Workout-HF1208-600/dp/B0F22F57HS/ref=sr_1_262?dib=eyJ2IjoiMSJ9.fkwCkFPtHeozrxlvxezy25E8fxlJRi-4sDv8nnGdiSjux8dWRQX8_q2kSxi5BBsozU45teFQbv02JUzqclYb9GD0HMSphvOiFcxFT2GOXEu-MOXMTqP5n5uSYUMtenwyA-tofOnHRjx7RD2xKBqu-Kcb3RQfuZtx5s1ZTAuKCs5xg3JDxOSwUZP_GY4LZ7sppptxPLCS8xPZUUmXUYRWzywjO-Q9ytkwbfDEhe7kfNSeIj1ds3rZ0ONG0J_1EQL04g9VykBXvUBnIVSw96ZtvrQZ8DHDab5Ejo7rMRgYacc.CgMFQy9iekiGIQxXF90Ntw2v05zbRobrJWqs-e2XoyE&dib_tag=se&keywords=Nike+sneakers&qid=1769196751&sr=8-262&xpid=D1B3IaH-Zvul3,B0F22F57HS,9.5,womens,0,0,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 4,Jordan 4 Retro Infrared,Jordan 4 Retro Infrared,309,309,True,New,New,DH6927-061,DH6927-061,DH6927-061,,3.7,Opulent Marketplace,https://www.amazon.com/Jordan-Mens-Retro-DH6927-Infrared/dp/B0B52FP1MT/ref=sr_1_191?dib=eyJ2IjoiMSJ9.hpoQ8Z3_yJ75k0BSlNpppuWOq0z6iQEgHfkFE4TDDyWK6Ai7_drbmXx9Vonxoqv2HMTMqYFD5c8Hc-J2z8y0ENNnithCVCy5ThjzY6zgECl7HmuP3RhBeRnF575JI6OQImdzK5DjG6UBO3_FETDzvb_6jm9QQSUOTcqDyqy1z2S1FucseSF16csgZ9vCTGLy1yQdA4betNKTQm7F66cLzWp9sqpm5a3u3utMvv2pgSnm47IAYSg_-S6DLcZgKO6cDSOJuKA-ifa6zkl9zN7gqG0kkA0M19JWRJ7BRjZZctQ.dWxCt-F6olv8xgkMGZ3tZ7RX6zARm2EdKfU-sYLKPjI&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769197484&sr=8-191&xpid=1s_YYW3qmJhf2,B0B52FP1MT,,mens,1,10,True
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,NIKE Air Jordan 1 Mid Men's Trainers Sneakers,NIKE Air Jordan 1 Mid Men's Trainers Sneakers,151.14,151.14,True,New,New,,,,,4.2,Vault Official,https://www.amazon.com/dp/B0DMM67ZBL,B0DMM67ZBL,9.5,mens,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 11,Nike Womens Jordan 11 Retro,Nike Womens Jordan 11 Retro,205,205,True,New,New,AH7860-101,AH7860-101,AH7860-101,,4.5,Stadium Goods,https://www.amazon.com/dp/B095Z93ND3,B095Z93ND3,5,womens,1,10,True
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Jordan Toddler's 3 Retro Georgia Peach Wht/Csmc Clay-Sail (FQ9175 121),Jordan Toddler's 3 Retro Georgia Peach Wht/Csmc Clay-Sail (FQ9175 121),95.29,95.29,True,New,New,FQ9175-121,FQ9175-121,FQ9175-121,,3,Kix n Gigglez,https://www.amazon.com/dp/B0D4C6YC3X,B0D4C6YC3X,9 Toddler,baby-boys,0,0,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,NIKE Air Jordan 1 Mid SE Flight Club DX4332 800 Magic Ember/Sundial White Black Mens Shoes - Size 11,NIKE Air Jordan 1 Mid SE Flight Club DX4332 800 Magic Ember/Sundial White Black Mens Shoes - Size 11,135.51,135.51,True,New,New,DX4332800,DX4332800,DX4332800,,4.4,Gile Group,https://www.amazon.com/Jordan-Flight-DX4332-Magic-Sundial/dp/B0C779TB26/ref=sr_1_169?dib=eyJ2IjoiMSJ9.hpoQ8Z3_yJ75k0BSlNpppuWOq0z6iQEgHfkFE4TDDyWK6Ai7_drbmXx9Vonxoqv2HMTMqYFD5c8Hc-J2z8y0ENNnithCVCy5ThjzY6zgECl7HmuP3RhBeRnF575JI6OQImdzK5DjG6UBO3_FETDzvb_6jm9QQSUOTcqDyqy1z2S1FucseSF16csgZ9vCTGLy1yQdA4betNKTQm7F66cLzWp9sqpm5a3u3utMvv2pgSnm47IAYSg_-S6DLcZgKO6cDSOJuKA-ifa6zkl9zN7gqG0kkA0M19JWRJ7BRjZZctQ.dWxCt-F6olv8xgkMGZ3tZ7RX6zARm2EdKfU-sYLKPjI&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769197484&sr=8-169&xpid=1s_YYW3qmJhf2,B0C779TB26,,mens,1,10,True
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Nike Mens Jordan Max Aura 5,Nike Mens Jordan Max Aura 5,,,False,New,New,DZ4353,DZ4353,DZ4353,,4.5,Bescorp,https://www.amazon.com/dp/B07YBKLMHQ,B07YBKLMHQ,10.5,mens,0,0,False
